X1,Y,YC,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,MU0,MU1,S1,GT
1,1.3952760442483545,1,1.3137526559652426,-1.2828167409308342,-0.18184875058392014,-0.8134668985654722,0.394932912055629,1.1356079144030593,-0.17330608946072862,1.3952760442483547,1.3952760442483545,1,200.0
0,-0.27232697339026946,0,-0.14404707604564856,1.532879111152424,-0.4238742136221102,1.2293063205933445,-1.3088481764920523,-0.7082138621789887,-1.2701869503422678,-0.2723269733902693,-0.27232697339026946,0,200.0
1,-0.27232697339026946,0,-0.14404707604564856,0.23332717942168954,-0.10117359623785678,-0.8134668985654722,-1.3088481764920523,1.1356079144030593,1.4720152018615802,-0.2723269733902693,-0.27232697339026946,1,200.0
1,-0.19385166489076458,1,-0.8729469420510941,0.23332717942168954,1.02827856460703,-0.8134668985654722,0.394932912055629,1.1356079144030593,1.2892017250479904,-0.19385166489076444,-0.19385166489076458,0,200.0
0,-0.27232697339026946,0,-0.14404707604564856,1.0996951339088459,-0.18184875058392014,-0.8134668985654722,-1.3088481764920523,-0.7082138621789887,1.1063882482344005,-0.2723269733902693,-0.27232697339026946,1,200.0
1,-0.27232697339026946,0,-0.14404707604564856,0.23332717942168954,-0.8272499853524269,-0.8134668985654722,0.394932912055629,0.21369702611203534,1.1063882482344005,-0.2723269733902693,-0.27232697339026946,1,200.0
0,-0.3243850326649691,0,1.3137526559652426,1.532879111152424,1.673679799375537,1.2293063205933445,0.394932912055629,-1.6301247504700127,-1.6358139039694475,-0.32438503266496893,-0.3243850326649691,1,200.0
1,-0.27232697339026946,0,-0.14404707604564856,0.23332717942168954,-0.5852245223142369,1.2293063205933445,0.394932912055629,1.1356079144030593,1.1063882482344005,-0.2723269733902693,-0.27232697339026946,1,200.0
1,-1.0609663445257969,0,-1.6018468080565398,1.316287122530635,-1.3919760657748703,-0.8134668985654722,-1.3088481764920523,0.21369702611203534,-0.5389330430879083,-1.0609663445257969,-1.0609663445257969,1,200.0
1,0.45415351569076146,1,-1.6018468080565398,1.532879111152424,-1.069275448390617,-0.8134668985654722,0.394932912055629,0.21369702611203534,0.9235747714208106,0.4541535156907616,0.45415351569076146,1,200.0
1,0.19192123219174173,1,1.3137526559652426,0.23332717942168954,-0.3431990592760468,-0.8134668985654722,0.394932912055629,1.1356079144030593,-0.35611956627431846,0.1919212321917419,0.19192123219174173,1,200.0
1,-0.4112130198560036,0,-0.14404707604564856,0.016735190799900435,0.22152702114639664,1.2293063205933445,0.394932912055629,1.1356079144030593,1.1063882482344005,-0.41121301985600345,-0.4112130198560036,1,200.0
0,-1.4106093891911566,0,-1.6018468080565398,-0.19985679782188867,-1.3919760657748703,-0.8134668985654722,-1.3088481764920523,-0.7082138621789887,-0.5389330430879083,-1.4106093891911564,-1.4106093891911566,1,200.0
0,-0.3243850326649691,0,0.5848527899597971,0.23332717942168954,1.915705262413727,1.2293063205933445,2.0987140006033105,-1.6301247504700127,0.7407612946072207,-0.32438503266496893,-0.3243850326649691,1,200.0
1,-0.04117413091849801,1,0.5848527899597971,1.532879111152424,0.30220217549246,-0.8134668985654722,-1.3088481764920523,1.1356079144030593,1.1063882482344005,-0.041174130918497844,-0.04117413091849801,1,200.0
1,0.8183650205505111,1,1.3137526559652426,-1.2828167409308342,-0.2625239049299835,-0.8134668985654722,0.394932912055629,1.1356079144030593,1.65482867867517,0.8183650205505112,0.8183650205505111,0,200.0
0,-0.3243850326649691,0,-0.14404707604564856,1.316287122530635,2.8838071145664874,1.2293063205933445,2.0987140006033105,-2.5520356387610366,0.9235747714208106,-0.32438503266496893,-0.3243850326649691,0,200.0
0,-0.944418662970677,0,-0.8729469420510941,0.8831031452870568,-0.8272499853524269,-0.8134668985654722,-1.3088481764920523,-0.7082138621789887,-0.5389330430879083,-0.9444186629706769,-0.944418662970677,1,200.0
0,-1.3523355484135966,0,-0.14404707604564856,1.316287122530635,-2.037377300543377,-0.8134668985654722,-1.3088481764920523,-0.7082138621789887,-1.6358139039694475,-1.3523355484135964,-1.3523355484135966,1,200.0
0,-0.3243850326649691,0,0.5848527899597971,0.23332717942168954,1.5123294906834102,-0.8134668985654722,0.394932912055629,-0.7082138621789887,0.7407612946072207,-0.32438503266496893,-0.3243850326649691,0,200.0
1,-0.04117413091849801,1,1.3137526559652426,0.016735190799900435,0.30220217549246,1.2293063205933445,0.394932912055629,1.1356079144030593,-0.17330608946072862,-0.041174130918497844,-0.04117413091849801,1,200.0
1,-1.4106093891911566,0,-0.14404707604564856,0.23332717942168954,-1.6340015288130605,1.2293063205933445,-1.3088481764920523,1.1356079144030593,1.4720152018615802,-1.4106093891911564,-1.4106093891911566,1,200.0
1,-0.27232697339026946,0,1.3137526559652426,0.23332717942168954,-1.2306257570827437,-0.8134668985654722,-1.3088481764920523,1.1356079144030593,-0.17330608946072862,-0.2723269733902693,-0.27232697339026946,1,200.0
0,-1.3523355484135966,0,-1.6018468080565398,1.7494710997742131,-1.3919760657748703,-0.8134668985654722,-1.3088481764920523,-0.7082138621789887,-1.2701869503422678,-1.3523355484135964,-1.3523355484135966,1,200.0
1,-0.27232697339026946,0,1.3137526559652426,-1.2828167409308342,-1.311300911428807,-0.8134668985654722,-1.3088481764920523,1.1356079144030593,0.5579478177936308,-0.2723269733902693,-0.27232697339026946,0,200.0
1,-0.05088637843554172,1,-1.6018468080565398,0.8831031452870568,-0.4238742136221102,-0.8134668985654722,0.394932912055629,0.21369702611203534,-1.2701869503422678,-0.05088637843554155,-0.05088637843554172,1,200.0
